pk_localizacao,pk_veiculos,pk_optante,pk_data,pk_juridica,pk_caract_empresas,cd_cnpj,nm_razao_social,qt_filial,vl_total_veiculos
16146,4813,4819,16147,4821,4822,17667304000100,IPANEMA CALCADOS LTDA ME,0,0
16148,4813,4832,15656,4821,4822,13238906000190,REIS & MOREIRA COMERCIO LTDA ME,0,0
16149,4813,4819,16150,4892,4878,04685302000100,ACS DESENHOS TECNICOS LTDA ME SC,0,0
16151,4813,4819,16152,4816,5553,63256325000150,JOSE WELITON AMARAL DE ANDRADE ME,0,0
16153,4813,4832,16154,4821,4850,84641364000140,SELVATICI & SELVATICI LTDA ME,0,0
16155,4813,4819,16156,4816,4837,01603682000190,WELITON JOSE RIBEIRO ME,0,0
16157,4813,4819,5894,4816,4837,15274005000180,DARIO VIEIRA LINS TRANSPORTES ME,0,0
16158,4831,4832,10260,4821,4837,09129732000150,RM 2 IDIOMAS LTDA ME,0,1
16159,4813,4819,16160,4821,4837,65934887000130,MILLER MONTAGEM HIDRAULICA LTDA ME,0,0
16161,4813,4819,6138,4905,4844,04251333000810,COMUNIDADE CANCAO NOVA ASSOCIACAO INTERNACIONAL PRIVADA DE FIEIS,0,0
16162,4813,4819,7904,4816,4817,07158304000120,M DAS D B MELO ME,0,0
16163,5313,4832,8559,4816,4840,05689970000160,VANIO ROBERTO DOS SANTOS ME,0,3
16164,4813,4814,4846,4816,4822,12244983000190,SIDNEY ESTEVAM DE OLIVEIRA MEI,0,0
16165,4813,4819,5561,4892,4850,08464534000180,QUALITE SEGURANCA ALIMENTAR LTDA ME,0,0
16166,4813,4819,5004,4816,4864,11336098000250,ANDERSON FLORIANO CORREIA ME,0,0
16167,4813,4819,7948,4816,4850,09054706000100,RENATA CIRILO DOS SANTOS RESTAURANTE ME,0,0
16168,4813,4832,16169,4816,4822,05899855000110,ALAN VIEIRA DE JUAZEIRO,0,0
16170,4831,4814,5458,4816,4822,14291153000140,RAFAEL BARBOSA MARTINS MEI,0,1
16171,4813,4832,11075,4816,4850,09516589000150,JAQUELINE AMANDA DE OLIVEIRA ME,0,0
16172,4813,4819,16173,4816,4886,13115662000230,ORDILEIDE MELO ME,0,0
16174,4813,4832,11649,4821,4817,11584381000110,TRANSPORTES BUGONE LTDA ME,0,0
16175,4813,4832,6977,4816,4817,94218674000100,LUCY DANTAS FERREIRA MORAES ME,0,0
16176,4813,4814,5138,4816,4840,11746243000190,VALDEMAR FERREIRA NUNES MEI,0,0
16177,4813,4819,16178,4821,4886,42085530000200,DEPOSITO DE BEBIDAS E BOMBONIERE MESSIAS LTDA ME,0,0
16179,4813,4819,16180,4905,4886,03167725000590,MITRA DIOCESANA DE CARAGUATATUBA,0,0
16181,4831,4819,12545,4821,4825,02483565000100,ANJOS ASTRAIS COMERCIO IMPORTACAO E EXPORTACAO LTDA ME,0,1
16182,4813,4814,7993,4816,4822,11664909000160,SILVIO LEANDRO BRASILEIRO ARAUJO MEI,0,0
16183,4813,4819,16184,4821,5024,10745911000100,MARQUES LOCACOES AUDIOVISUAIS LTDA ME,0,0
16185,4872,4819,16186,4821,5139,77547248000100,TORO & BRUDER FOMENTO MERCANTIL LTDA ME,0,2
16187,4813,4819,5385,4816,4958,02669385000290,C V DE AVELA ME,0,0
16188,4813,4814,9186,4816,4822,12637838000170,ATANAEL DOS SANTOS LOPES MEI,0,0
16189,4813,4819,13056,4816,4921,06296233000160,JEFFERSON ASTUTI BARBOSA DE BARROS ME,0,0
16190,4813,4819,6058,4843,4886,60746948303280,BANCO BRADESCO SA,0,0
16191,4813,4819,16192,4853,4840,07763885000120,COLEGIO ESTADUAL JOSE DANTAS DE SOUZA,0,0
16193,4813,4819,7934,4821,4837,08471379000120,SMS TECNOLOGIA LTDA ME,0,0
16194,4813,4814,16195,4816,4921,13056422000120,ROSANA DOS SANTOS MEI,0,0
16196,4813,4819,15561,4853,4822,03078335000110,ASSOCIACAO COMUNITARIA VAMOS CONSTRUIR ESPIGAO ALTO DO IGUACU,0,0
16197,4813,4832,16198,4816,4847,33356759000160,LUCELIA DOS REIS ALVES ME,0,0
16199,4813,4819,8253,4853,4878,95289526000140,COMUNIDADE EVANGELICA DE ARCO IRIS,0,0
16200,4813,4832,16201,4816,4837,24093627000100,EVERALDA NECO DA SILVA ME,1,0
16202,4872,4819,16203,4905,4840,62702618000150,IGREJA TENRIKYO HOYO DO BRASIL,0,2
16204,4813,4819,16205,4816,4878,01027555000190,ANTONIO DE SOUZA BRASIL JUNIOR REPR COMERCIAL ME,0,0
16206,4831,4819,12225,4821,4837,10485070000130,FELIPE & KAISER GRANITOS LTDA ME,0,1
16207,4813,4814,5577,4816,5244,14364972000170,TARCIANE MARIA SILVA LOPES SANTOS MEI,0,0
16208,4813,4819,16209,4816,5139,10454808000100,EDINEI MACHADO ME,0,0
16210,4813,4814,6007,4816,4822,12044727000150,PAULO LUCIANO DA SILVA MEI,0,0
16211,4813,4819,13641,4905,4817,14425213000170,IGREJA EVANGELICA MINISTERIO CASA DE DAVI,0,0
16212,4872,4819,5956,4821,4850,07284526000190,ATLANTIS CAR COMERCIO DE PECAS LTDA ME,1,2
16213,4813,4814,5996,4816,4817,16976092000180,ROSANE RODRIGUES MOTA MEI,0,0
16214,4813,4814,16215,4816,4822,16969098000120,MARIA DO ROSARIO PEREIRA MEI,0,0
16216,4813,4819,5104,4821,4958,08471118000290,R&J COMERCIO DE CELULARES E ACESSORIOS LTDA ME,0,0
16217,4813,4832,5809,4816,4850,11586703000160,MARCELLO LEAL DANTAS ME,0,0
16218,4813,4819,16219,4816,4886,00844496000260,MARIA STELA OLIVEIRA SCHREINER EPP,0,0
16220,4813,4819,16221,4821,4847,47673124000100,NOBEL ASSESSORIA CONTABIL LTDA ME SC,0,0
16222,4813,4819,5880,4821,4837,10673665000110,DRELM LIMPEZA E CONSERVACAO LTDA ME,0,0
16223,4813,4832,16224,4816,4921,07379164000110,DANIEL DA SILVA SOARES ME,0,0
16225,4813,4819,7760,4821,4847,04443919000100,VESTSEG INDUSTRIA E COMERCIO LTDA ME,0,0
16226,4813,4819,7487,4821,4837,08611112000190,M A R COMERCIO E CONFECCOES DE VESTUARIOS LTDA ME,0,0
16227,4813,4832,8094,4821,4850,14404765000100,MELONIO ALVES E CIA LTDA ME,0,0
16228,4813,4819,9944,4816,5244,14024827000140,ERICK FERNAND CREDI DIO OLIVEIRA MEI,0,0
16229,4813,4819,16230,4821,4825,07675116000170,MOLDAG COMERCIAL IMPORTADORA E EXPORTADORA LTDA,0,0
16231,4813,4819,5738,4899,4822,08997331000150,JOAO BENEDITO STAUFAKER,0,0
16232,4813,4819,13132,4816,4847,07136184000160,C M DE ALMEIDA DE JACOBINA ME,0,0
16233,4813,4819,14449,4816,4878,08398508000100,ADEMIR ANASTACIO DE SOUZA,0,0
16234,4813,4832,5787,4821,4837,10897846000120,MADEIREIRA TERTO LTDA ME,0,0
16235,4813,4819,13047,4821,6211,07233916000130,ADMIC COMERCIO DE PECAS E MONTAGENS INDUSTRIAIS EPP LTDA,0,0
16236,4813,4819,8286,4821,4850,08503692000100,LEAO DE JUDA TRANSPORTES RODOVIARIOS LTDA ME,0,0
16237,4813,4819,5159,5107,4825,15985028000100,ELEICAO 2012 JOAO BATISTA MATOS VEREADOR,0,0
16238,4813,4819,5159,5107,4825,15976051000120,ELEICAO 2012 MARIA ELIZABETH DUARTE MAGALHAES VEREADOR,0,0
16239,4813,4832,13149,4816,4840,13782234000180,SOLANGE REGINA MARTELOZZO BAPTISTA ME,0,0
16240,5360,4814,6025,4816,4850,15841004000170,GIVALDO SOARES PORFIRIO TRANSPORTES ME,0,1
16241,4813,4819,5600,4821,4844,07906493009390,TEX BARREDS MODA LTDA,0,0
16242,4813,4819,11261,4821,4850,12769395000170,INSA END ENSAIOS NAO DESTRUTIVOS LTDA ME,0,0
16243,4813,4819,5159,5107,4825,15944233000110,ELEICAO 2012 JOSE CARLOS ROBERTO VEREADOR,0,0
16244,4813,4819,8759,4821,4958,02558096000990,PARANA DISTRIBUIDORA DE PECAS PARA AUTOS LTDA,0,0
16245,4813,4819,14823,4892,4850,01312318000170,THERMOCAD PROJETOS E CONSULTORIA TECNICA LTDA,0,0
16246,4813,4819,16247,5012,5388,03970885000140,DIRETORIO MUNICIPAL DO PARTIDO DOS TRABALHADORES DE TANQUE NOVO,0,0
16248,4813,4832,16249,4816,4850,02944424000130,JONI CLEZAR ECKER ME,0,0
16250,4813,4819,16251,4821,4850,00535698000140,BUTALLA ENGENHARIA DE COMUNICACAO LTDA ME,0,0
16252,4813,4819,16253,4816,4878,03758394000130,EDUARDO BEIRAO DOS SANTOS ME,0,0
16254,4813,4819,5208,6468,4886,34028316859970,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,0,0
16255,4813,4832,7271,4941,4837,15399201000180,FORTALEZA SERVICOS E MATERIAIS DE CONSTRUCAO EIRELI ME,0,0
16256,5360,4819,5195,4821,4840,15156602000100,RC PRESTACAO DE SERVICOS LTDA ME,0,1
16257,4813,4814,16258,4816,4921,13056915000160,ALYNE MAIA SILVA MEI,0,0
16259,4813,4832,7632,4816,4840,15540015000110,V ARAUJO DA CRUZ GAS ME,0,0
16260,4813,4819,16261,5029,4850,35855154000140,CONDOMINIO DO EDIFICIO CIDADE JARDIM,0,0
16262,4813,4819,9077,7520,4837,84201888000110,SIND DO COM VAREJ DE GENEROS ALIMENT NO ESTADO DO PARA,0,0
16263,4813,4819,16264,4821,4850,08717603000110,DAUTEK COMERCIO REPRESENTACOES E ASSISTENCIA TECNICA LTDA ME,0,0
16265,4813,4819,16266,4853,4850,80294283000160,ASSOCIACAO DE PAIS MESTRES E FUNCIONARIOS APMF DA ESCOLA MUNICIPAL EM TEMPO INTEGRAL HUGO PEREIRA CORREA,0,0
16267,4813,4819,9921,4821,4825,13645241000130,LIGIA MOLINA PRESTACAO DE SERVICOS EM RECURSOS HUMANOS LTDA ME,0,0
16268,4813,4819,10461,4853,4850,12218804000140,ASSOCIACAO PARANAENSE DOS DISTRIBUIDORES E IMPORTADORES DE PRODUTOS CIRURGICOS E IMPLANTES,0,0
16269,4813,4819,16270,4821,4837,10779293000100,DISTRIBUIDORA RIBEIRO SANTOS LTDA ME,0,0
16271,4813,4814,16272,4816,4840,13717770000100,MARIA STELA ALVES GOMES MEI,0,0
16273,4813,4819,6414,4821,4864,09535791000200,W B OLIVEIRA & CIA LTDA ME,0,0
16274,4813,4819,11313,4899,4822,13563388000180,ROSEMIR DOS SANTOS,0,0
16275,4813,4819,7114,4816,4825,11944630000130,PATRICIA SILVA FERRAZ MEI,0,0
16276,4813,4819,8800,4821,4847,14530921000170,FX SEGURANCA MONITORADA EPP LTDA,0,0
16277,4813,4832,14336,4821,4840,08318562000190,SRM MINERACAO LTDA ME,0,0
16278,4813,4819,16279,4892,4837,01409808000190,SIRIUS REPRESENTACOES ARTISTICAS LTDA ME SC,0,0
16280,4813,4819,16281,4821,4837,77999357000150,CLINICA DE FRATURAS E ORTOPEDIA GARIBALDI LTDA ME,1,0
16282,4813,4832,16283,4816,4850,04815857000110,DJALMA BARBOSA DA SILVA ME,0,0
16284,4813,4819,16285,4821,4837,42886309000170,MAQUINALHO MAQUINAS AGRICOLAS LTDA ME,0,0
16286,4813,4832,5902,4821,4886,10519119000390,MINIMERCADO PEREIRA CUNHA E PARENTES LTDA ME,0,0
16287,4813,4819,16288,4821,4878,33182544000170,ADALTO ROBERTO RODRIGUES & CIA LTDA ME,0,0
16289,4813,4832,8567,4821,4840,04753247000130,MAREGA ANEIS LTDA ME,0,0
16290,4813,4814,7193,4816,4822,15201746000130,LAERTE NOGUEIRA DA SILVA MEI,0,0
16291,4813,4819,13328,4816,4837,06955070000180,TARCILANIA BATISTA DE PAULA ME,0,0
16292,4813,4819,14453,4853,4840,10633776000100,ASSOC DE APOIO ESCOLAR DA CRECHE ESPIRITA PRE ESCOLA MARIA MADALENA,0,0
16293,4813,4814,5698,4816,4822,16529933000100,MARCIO SILVA E SILVA MEI,0,0
16294,4813,4819,16295,4816,4825,86895232000170,ANTONIO ETEVANIO AZEVEDO ME,0,0
16296,5323,4819,16297,4816,4878,67601211000150,RINALDO CAVASSANI ME,0,2
16298,4813,4819,16299,4821,4886,69014991000320,ATACADO PEREIRA MARTINS & CIA LTDA ME,0,0
16300,4813,4814,11058,4816,4840,13252848000150,MARIA HELENA DOS REIS OLIVEIRA MEI,0,0
16301,4813,4832,12903,4821,4840,05228827000170,BOLA BRANCA LTDA ME,0,0
16302,4813,4819,13398,4816,4850,09585628000170,C C E SILVA ME,0,0
16303,4813,4819,16304,4853,5388,02418252000160,ASSOCIACAO DE PEQUENOS PROD RURAIS DA REGIAO SANTANINHA,0,0
16305,4813,4814,5420,4816,4822,11826276000140,LUCILENE VIEIRA DA SILVA MEI,0,0
16306,4813,4819,16307,4816,4825,01558867000120,JOSE CARLOS CORDEIRO DE ALMEIDA ME,0,0
16308,4813,4832,7122,4821,4840,08925008000170,HILSOVA COMERCIO DE PRODUTOS ALIMENTICIOS LTDA ME,0,0
16309,4813,4832,16310,4816,5388,03529366000140,TEREZINHA GOMES DA SILVA MARMITARIA ME,0,0
16311,4813,4832,6821,4821,4837,12829807000110,ACOUGUE OLIVEIRA & ROZA LTDA ME,0,0
16312,4831,4819,7336,4816,4878,04878798000120,RODRIGO ALMEIDA TEIXEIRA ME,0,1
16313,4813,4832,16314,4816,4878,00267256000160,ADRIEL ALBERTO DA SILVA ME,0,0
16315,4813,4814,6257,4816,4817,16552819000100,LORAINE GEBRIN DE CASTRO PEREIRA MEI,0,0
16316,4813,4819,5964,4821,4825,08861314000190,SANTURION E KLEIN REPRESENTACOES LTDA ME,0,0
16317,4813,4814,5648,4816,4817,15615703000100,RENATA VIETAS BAPTISTA MEI,0,0
16318,4813,4814,6152,4816,4921,15469405000140,NEIVA MARIA DA ROSA SOUCHIE MEI,0,0
16319,4813,4819,16320,5012,4822,15808982000110,COMISSAO PROVISORIA MUNICIPAL DO PARTIDO HUMANISTA DA SOLIDARIEDADE PHS,0,0
16321,4813,4819,4870,4816,4817,15808412000120,SEBASTIANA RIBEIRO DOS SANTOS MEI,0,0
16322,4813,4819,5973,4821,4844,07150750000270,MASSAROCA RESTAURANTE LTDA ME,0,0
16323,4813,4814,4870,4816,4817,15812988000160,JEAN CHRISTIAN FAGUNDES MEI,0,0
16324,4813,4832,16325,4816,4817,11303470000140,J FELICIANO DE LIMA ME,0,0
16326,4813,4819,16327,4816,4886,73691958000220,MIGUEL LESSA DE SOUZA ME,0,0
16328,4813,4819,7217,4816,4825,11214607000190,ALESSANDRO LUIZ LOPES FERREIRA COMERCIO DE ELETRONICOS,0,0
16329,4813,4814,4998,4816,4825,11771688000120,ROBSON VIEIRA BARROSO MEI,0,0
16330,4813,4819,16331,4816,4878,74642182000130,ALFREDO NAOR RODRIGUES FILHO ME,0,0
16332,4813,4819,16333,4899,4822,10549901000190,EVERALDO MINGORANCI,0,0
16334,4813,4819,16335,5174,4958,51467454001180,CAMILLO FERRARI SA INDUSTRIA E COMERCIO,0,0
16336,4813,4819,16337,4821,4840,01854804000110,SUELI TEREZINHA MOREIRA & CIA LTDA ME,0,0
16338,4813,4814,9282,4816,4822,15099652000100,RODRIGO DA SILVA MAFFEI MEI,0,0
16339,5360,4819,14404,4821,4847,05211043000130,GDM INDUSTRIA E COMERCIO DE MOVEIS LTDA ME,0,1
16340,4813,4819,16341,4816,4837,18593566000130,MARIA DE LOURDES BELATO TEIXEIRA DE CARVALHO ME,0,0
16342,4813,4819,16343,4816,4840,02992695000160,JOSE OSORIO PEREIRA ME,0,0
16344,4813,4814,6596,4816,4822,15633996000140,GISLENE CURTTI LASTELLA MEI,0,0
16345,4813,4814,6363,4816,4822,12118342000190,FRANCELINA FERNANDES DE ANDRADE MEI,0,0
16346,4813,4819,16347,4853,4837,06149650000180,CONSTRUINDO O FUTURO,0,0
16348,4813,4819,10946,4821,4822,10784028000110,REVISTA CARPE DIEM LTDA ME,0,0
16349,12421,4819,13029,5391,4844,96291141008830,SAO PAULO SECRETARIA DA ADMINISTRACAO PENITENCIARIA,0,4
16350,5316,4832,5555,4821,4840,10141032000160,COMERCIO DE MADEIRAS BUENO & LAPOLA LTDA ME,0,4
16351,4813,4832,8251,4821,4850,05355783000140,FORMAS UTEIS CONSULTORIA LTDA ME,0,0
16352,4813,4832,7373,4816,4840,91063735000110,JORGE ANZILIERO ME,0,0
16353,4813,4819,8083,4821,4837,12849421000170,SOMA STONE BLOCKS GRANITOS LTDA,0,0
16354,6133,4819,5091,4941,4840,15327706000130,DIRECT FACIL ADMINISTRADORA DE CARTOES EIRELI ME,0,0
16355,4813,4819,5698,4816,4837,16571460000100,KATTYUSSE SOUSA LIMIRO ME,0,0
16356,4872,4819,16357,4821,4850,05275770000160,CONSTRUTORA SKALTSAS LTDA ME,0,2
16358,4813,4819,16359,4821,7702,02857257000270,EMPRESA PAULISTA DE ESTACIONAMENTOS LTDA ME,0,0
16360,4813,4819,16361,4816,4825,00130220000130,ALCENI MARIA SCHUARTZ ME,0,0
16362,4813,4819,5873,4816,4825,12356595000100,CREUZA ALVES PIMENTEL ME,0,0
16363,4813,4819,16364,4816,4825,01094594000100,JANAS LIBERATA IRION SALBEGO ME,0,0
16365,4813,4814,16366,4816,4840,14916664000100,ELIETE BATISTA DOS SANTOS MEI,0,0
16367,4813,4814,6847,4816,4822,14639055000150,ANA PAULA DOS SANTOS DA SILVA NUNES MEI,0,0
16368,4813,4819,8831,4821,4864,61068276014660,UNILEVER BRASIL LTDA,0,0
16369,4813,4819,9905,4816,4825,00431578000100,DURVAL BORGES DE AGUIAR ME,0,0
16370,4813,4832,5954,4821,4817,07807560000100,INTEGRA SERVICOS DE COBRANCA LTDA ME,0,0
16371,4831,4819,16372,4941,4840,00984999000150,CONCENA CONSTRUCOES E SERVICOS EIRELI EPP,0,1
16373,4813,4819,11591,5174,4844,14531063000260,NCER EOLICA CORREDOR DO SENANDES 2 SA,0,0
16374,4813,4819,8442,4816,4847,03806778000180,PAULO ROBERTO DE PAIVA BARBOSA ME,0,0
16375,4813,4819,6424,4905,4844,79728796003250,CONGREGACAO CRISTA NO BRASIL,0,0
16376,4813,4814,5475,4816,4822,15572771000120,SIMOTEIA DA COSTA OLIVEIRA MEI,0,0
16377,4813,4819,6747,4816,4878,12547505000150,BENEDITO ARI OZORIO ME,0,0
16378,4813,4819,11591,5107,4825,16583116000130,ELEICAO 2012 MARIA KELMA OLIVEIRA SILVA VEREADOR,0,0
16379,4813,4819,5081,4899,4844,08831424000290,NELSON FRANCO,0,0
16380,4813,4814,5493,4816,4850,16620786000180,MARCELO MAGALHAES VAZ MEI,0,0
16381,4813,4819,9126,4899,4886,11262792000350,MARIA LEONOR DE MORAES BORGES,0,0
16382,4813,4814,6327,4816,4817,14264793000160,EVERALDO JOSE SILVA DOS SANTOS MEI,0,0
16383,4813,4819,7651,4899,4886,09030960000250,NOEDI AROLDO BASSO,0,0
16384,4813,4814,7090,4816,4822,15745376000100,LAURO ANTONIO DE OLIVEIRA MEI,0,0
16385,4813,4819,9036,4899,4886,08085481000430,HILARIO DOVILIO POLIZEL,0,0
16386,4813,4819,16387,4899,4844,08193546000460,CELSO ANTONIO DAVOGLIO E OUTROS,0,0
16388,4813,4832,6331,4816,4837,15235073000130,E K R BAIANO ME,0,0
16389,4813,4814,7104,4816,4921,15247669000150,CAROLINA LANDIM DA SILVA MEI,0,0
16390,4813,4814,13149,4816,4834,13715290000100,GILBERTO DA SILVA SANTOS MEI,0,0
16391,4813,4819,16392,4853,5388,04116151000160,ROTARY CLUB DE PORTO NACIONAL,0,0
16393,4813,4819,9390,4816,4825,10714930000160,SUELLEN DOS SANTOS FRANCISCO SUPERMERCADO ME,0,0
16394,4813,4832,16395,4821,4850,07365453000160,A M N TECNOLOGIA EM INFORMATICA LTDA ME,0,0
16396,4813,4832,16397,4816,5139,10380956000110,NILVA MARIA MENDES DE OLIVEIRA ME,0,0
16398,4813,4819,16399,4905,4958,62955505175390,IGREJA DO EVANGELHO QUADRANGULAR,0,0
16400,4813,4814,16401,4816,4840,12379094000130,FABIOLA NICACIO DE MOURA MEI,0,0
16402,4813,4819,7160,4899,4817,13012085000170,CICERO PEDRO DA SILVA,0,0
16403,4813,4819,5319,5012,4822,15754236000190,PARTIDO DEMOCRATICO TRABALHISTA PDT,0,0
16404,4813,4819,10193,4816,5024,14676469000150,LEONARDO XAVIER DA SILVA MEI,0,0
16405,4813,4832,7152,4821,4850,11115451000190,VBS SERVICOS DE APOIO ADMINISTRATIVO LTDA ME,0,0
16406,4813,4819,9030,4899,4840,08406588000190,HENRIQUE ANTONIO LEITE GALLUCCI E OUTRA,1,0
16407,4813,4819,16408,4853,4886,03238898000200,ASSOCIACAO EDUCACIONAL DE PATOS DE MINAS AEPM,0,0
16409,4813,4819,5802,5012,5388,05919019000150,PARTIDO VERDE DE AGUAS FORMOSAS MG,0,0
16410,4813,4832,5944,4816,4850,12354371000150,I M LIMA CASTRO ME,0,0
16411,4813,4832,8110,4816,4837,11244784000110,GENI MARTINS CERQUEIRA ME,0,0
16412,4813,4832,16413,4816,4878,78385317000180,NARCISO FRANCISCO CORREIA ME,0,0
16414,4813,4819,16415,4821,4825,04003354000140,MAGNO CEL COMERCIO INTERNET LTDA ME,0,0
16416,4813,4819,7059,4816,5244,12737967000130,TANIA MARIA SAVINO SOUSA MEI,0,0
16417,4813,4819,16418,4853,4840,82820267000190,ASSOCIACAO ESPORTIVA RECREATIVA CULTURAL E BENEFICENTE UNIAO,0,0
16419,4813,4819,16420,4821,4878,04942528000130,SUCOMIX COMERCIO E DISTRIBUICAO LTDA ME,0,0
16421,4813,4819,16422,11166,6265,29979036010960,INSTITUTO NACIONAL DO SEGURO SOCIAL,0,0
16423,4813,4819,16424,4816,4878,06112905000130,WELLINGTON DE SOUSA RIBEIRO ME,0,0
16425,4813,4819,16426,4821,4844,05052298000440,ASPEN BUFFET E RESTAURANTE LTDA,0,0
16427,4813,4819,6293,4821,4825,11727786000160,IMPERCEL COMERCIO E REPRESENTACOES LTDA ME,0,0
16428,4813,4819,12659,4821,4847,04264851000100,J&M COMERCIO DE ALIMENTOS LTDA ME,4,0
16429,4813,4832,14561,4816,4837,27348556000120,GENOVEVA DELUCA DA CRUZ,0,0
16430,4813,4819,16431,4816,4837,03617247000140,RONALDO BENEVIDES RIBEIRO ME,0,0
16432,4813,4819,8144,4816,4921,13326630000100,FERNANDO FERREIRA DE JESUS ME,0,0
16433,4813,4819,16434,4821,4850,07329614000160,E COSTA REPRESENTACOES LTDA ME,0,0
16435,4813,4819,15107,4816,4834,03631408000150,MARIO NOGUEIRA GAUNA,0,0
16436,4813,4832,16437,4816,4840,01290952000150,CARLOS ALBERTO SCHNEIDER ME,0,0
16438,4813,4814,16439,4816,4822,12961974000110,ROSALVO FELIZMINO DE JESUS MEI,0,0
16440,4813,4832,16441,4821,4840,55699532000150,J C SILVEIRA COMERCIO DE BRINDES LTDA ME,0,0
16442,4813,4819,11042,4892,4850,03749536000100,E F L DESENVOLVIMENTO ORGANIZACIONAL LTDA ME SS,0,0
16443,10324,4819,7217,4816,4850,11233224000160,C C DOS SANTOS ME,1,3
16444,4831,4832,16445,4821,4840,38598934000140,DROGARIA BARBOSA E SOARES LTDA ME,0,1
16446,4813,4832,8879,4821,4834,11250551000120,PASTELARIA E LANCHERIA VELOZES E FURIOSOS E DOS ACOMODADOS LTDA ME,0,0
16447,4813,4819,16448,4853,4840,04323681000180,ASSOCIACAO DOS TRABALHADORES RURAIS DO P A VEREDAS II,0,0
16449,4813,4819,16450,5029,4847,58630856000120,CONDOMINIO EDIFICIO LION,0,0
16451,4831,4819,6290,4821,4850,11472414000130,ELIZEUMA DA SILVA DUQUEZA & CIA LTDA ME,0,1
16452,4813,4819,16453,4821,4817,53548715000140,MECANICA DE PRODUCAO DE ESPETACULOS EM EVENTOS LTDA,0,0
16454,4813,4819,8299,4892,4837,04753578000170,STRINGHETA & STRINGHETA ADVOGADOS ASSOCIADOS ME,0,0
16455,4813,4832,8063,4816,4837,12431001000170,CF DE SOUZA ALIMENTOS ME,0,0
16456,4813,4832,9889,4816,4847,07700473000140,CARLA PATRICIA RODRIGUES CORDEIRO ME,0,0
16457,4813,4819,11930,4816,4878,03234155000180,BIANCA DOS SANTOS GOWERT ME,0,0
16458,4813,4832,16459,4821,4886,15972425000210,CASA DA TERRA COMERCIO DE PRODUTOS AGROPECUARIOS EPP LTDA,0,0
16460,4813,4832,16461,4816,5333,09546766000140,MANOELITO PEREIRA PIRES ME,0,0
16462,4831,4819,16463,4816,4850,10317784000130,A R BORSATO COBRANCAS ME,0,1
16464,4813,4832,10674,4821,4886,03299418000210,MARCIO CONSTRUCOES EPP LTDA,0,0
16465,16466,4819,16467,4941,4840,03872011000150,PROJINOX INDUSTRIA E COMERCIO EIRELI EPP,0,13
16468,4813,4814,6419,4816,4921,15608025000140,MAYCON APARECIDO FAVERO MEI,0,0
16469,4831,4832,4829,4821,4840,15084913000100,PROMARCENEIRO FERRAGENS FERRAMENTAS MAQUINAS E SERVICOS LTDA ME,0,1
16470,4813,4814,16471,4816,4817,15451571000110,NATHYELLE CRISTINA DUTRA MEI,0,0
16472,4813,4819,16473,4816,16474,13805254000200,EVALDO MENEZES DE SA EPP,0,0
16475,4813,4819,6983,4853,4840,11339036000110,ASSOCIACAO MUNICIPAL ESPORTE CLUBE,0,0
16476,4813,4814,8807,4816,4822,13916439000100,RUI NOBORU ANRAKU MEI,0,0
16477,4813,4814,16478,4816,4822,16832371000170,IVANILDO MACIEL BOTELHO MEI,0,0
16479,5360,4819,15479,4941,4837,00602357000140,LOTERIAS CENTRO OESTE EIRELI ME,0,1
16480,4813,4832,5197,4816,4837,15139523000190,ELENILDO OLIVEIRA DE LIMA SILVA ME,0,0
16481,4813,4819,16482,4816,4822,14342661000100,R N DE QUEIROZ ME,0,0
16483,4813,4832,10531,4821,4850,13302347000130,BISPO E BISPO LTDA ME,0,0
16484,4813,4814,16485,4816,4822,12255848000140,PALOMA PEREIRA DA SILVA MEI,0,0
16486,4813,4814,9354,4816,4921,11838872000140,MARIA APARECIDA CABRAL DE LIMA MEI,0,0
16487,4872,4832,5575,4821,4840,14405262000140,H M FILHO & BELISARIO LTDA ME,0,2
16488,4813,4819,16489,5029,4850,09627193000180,CENTRO PROFISSIONAL MARIA PERANI GUIMARAES,0,0
16490,4813,4819,9473,4816,4844,07553866000250,SIRIA MARIA M E MACHADO,0,0
16491,4813,4814,5991,4816,4822,15865953000190,ANTOINE HADDAD DE SIQUEIRA MEI,0,0
16492,4813,4832,5147,4816,4837,15352897000190,JAIME ALVES DE PAULA ME,0,0
16493,4813,4814,9111,4816,4921,13853696000140,DANIEL EUGENIO MEI,0,0
16494,4813,4832,5136,4816,4850,13822605000100,DIEGO TAETZ ME,0,0
16495,4831,4819,16496,4821,4834,08210398000100,PIZZA DA VILA LTDA ME,0,1
16497,4813,4819,16498,4821,5244,09235063000100,MARABU CORRETORA DE IMOVEIS LTDA ME,0,0
16499,4813,4819,16500,4899,4822,09357036000100,JOSE CARLOS BOMBASARO JUNIOR,0,0
16501,4813,4819,6485,4816,4837,11588066000160,S MIRANDA DA SILVA ME,0,0
16502,4813,4814,16503,4816,4840,13680471000130,SOLANGE APARECIDA COUTINHO DOS SANTOS MEI,0,0
16504,4813,4832,12069,4816,5333,07566986000100,ZILMA MAGALHAES CUSTODIO DA CRUZ ME,0,0
16505,4813,4814,6040,4816,4822,13756759000140,WAGNER SOUSA SILVA MEI,0,0
16506,4813,4814,6025,4816,4822,15843342000140,MAURO MARCELO TAVARES DE SOUSA MEI,0,0
